Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000153	N0	n0	1.0	Non-Terminal	Cvulgaris_maker_Scaffold_255-augustus-gene-0.129-mRNA-1 protein AED_0.21 eAED_0.34 QI_0|0.42|0.25|0.75|0.71|0.62|8|0|358, creidhartii_CRv4_Au5_s6_g13246_t1	Cvulgaris_maker_Scaffold_1544-augustus-gene-0.45-mRNA-1 protein AED_0.17 eAED_0.17 QI_0|0.2|0.16|0.83|1|1|6|0|526, creidhartii_CRv4_Au5_s16_g6890_t1
OG0000154	N0	n0	1.0	Non-Terminal	creidhartii_CRv4_Au5_s8_g14671_t1, Cvulgaris_genemark_Scaffold_97-abinit-gene-0.22-mRNA-1 protein AED_0.21 eAED_0.22 QI_0|-1|0|1|-1|1|1|0|172	creidhartii_CRv4_Au5_s2_g9503_t1, Cvulgaris_maker_Scaffold_249-augustus-gene-0.59-mRNA-1 protein AED_0.09 eAED_0.09 QI_0|0.8|0.5|1|0.8|0.66|6|0|308
OG0000155	N0	n0	1.0	Non-Terminal	Cvulgaris_maker_Scaffold_1369-augustus-gene-0.47-mRNA-1 protein AED_0.06 eAED_0.06 QI_0|0.92|0.89|0.96|1|1|28|0|1343, creidhartii_CRv4_Au5_s7_g13946_t1	Cvulgaris_maker_Scaffold_97-augustus-gene-0.123-mRNA-1 protein AED_0.23 eAED_0.23 QI_0|0.75|0.7|0.9|0.96|0.96|30|0|1466, creidhartii_CRv4_Au5_s11_g2627_t1
OG0000156	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s8_g14807_t2	creidhartii_CRv4_Au5_s8_g14807_t3, creidhartii_CRv4_Au5_s8_g14807_t1
OG0000156	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s8_g14807_t3	creidhartii_CRv4_Au5_s8_g14807_t1
OG0000157	Cvulgaris	n1	1.0	Terminal	Cvulgaris_maker_Scaffold_932-augustus-gene-0.68-mRNA-1 protein AED_0.07 eAED_0.08 QI_0|0.77|0.6|0.9|0.77|0.7|10|0|445	Cvulgaris_augustus_masked_Scaffold_651-abinit-gene-0.5-mRNA-1 protein AED_0.34 eAED_0.35 QI_0|0|0|0.4|1|1|5|0|237
OG0000157	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s2_g9717_t1	creidhartii_CRv4_Au5_s2_g9716_t1
OG0000158	N0	n0	1.0	Non-Terminal	Cvulgaris_augustus_masked_Scaffold_1273-abinit-gene-0.0-mRNA-1 protein AED_0.26 eAED_0.27 QI_0|0.83|0.92|0.92|1|1|13|0|562, creidhartii_CRv4_Au5_s11_g2639_t1	creidhartii_CRv4_Au5_s24_g9904_t1, Cvulgaris_maker_Scaffold_791-augustus-gene-0.126-mRNA-1 protein AED_0.13 eAED_0.13 QI_13|0.84|0.85|1|0.92|0.92|14|0|562
OG0000159	N0	n0	1.0	Non-Terminal	creidhartii_CRv4_Au5_s12_g3387_t1, Cvulgaris_maker_Scaffold_372-augustus-gene-0.44-mRNA-1 protein AED_0.17 eAED_0.17 QI_0|0.8|0.5|0.83|1|1|6|0|597	creidhartii_CRv4_Au5_s8_g15053_t1, Cvulgaris_maker_Scaffold_308-snap-gene-0.108-mRNA-1 protein AED_0.08 eAED_0.08 QI_0|1|0.83|1|1|1|6|0|591
OG0000160	N0	n0	1.0	Non-Terminal	creidhartii_CRv4_Au5_s16_g6054_t1, Cvulgaris_maker_Scaffold_723-augustus-gene-0.50-mRNA-1 protein AED_0.08 eAED_0.08 QI_0|1|0.6|1|1|1|5|0|158	Cvulgaris_augustus_masked_Scaffold_213-abinit-gene-0.11-mRNA-1 protein AED_0.17 eAED_0.17 QI_0|0.8|0.66|0.83|1|1|6|0|157, creidhartii_CRv4_Au5_s12_g3911_t1
OG0000161	N0	n0	1.0	Non-Terminal	creidhartii_CRv4_Au5_s1_g2189_t1, Cvulgaris_augustus_masked_Scaffold_1323-abinit-gene-0.6-mRNA-1 protein AED_0.23 eAED_0.24 QI_0|0.5|0|0.66|1|1|3|0|205	Cvulgaris_maker_Scaffold_717-augustus-gene-0.87-mRNA-1 protein AED_0.39 eAED_0.39 QI_0|0.6|0.33|0.66|0.8|0.66|6|0|215, creidhartii_CRv4_Au5_s13_g4390_t1
OG0000162	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s6_g12789_t3	creidhartii_CRv4_Au5_s6_g12789_t1, creidhartii_CRv4_Au5_s6_g12789_t2
OG0000162	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s6_g12789_t1	creidhartii_CRv4_Au5_s6_g12789_t2
OG0000163	N0	n0	1.0	Non-Terminal	creidhartii_CRv4_Au5_s8_g14809_t1, Cvulgaris_maker_Scaffold_2000-augustus-gene-0.36-mRNA-1 protein AED_0.37 eAED_0.37 QI_0|0|0.16|0.16|1|1|6|0|269	creidhartii_CRv4_Au5_s4_g11798_t1, Cvulgaris_genemark_Scaffold_182-abinit-gene-0.23-mRNA-1 protein AED_0.02 eAED_0.05 QI_0|0.71|0.5|1|1|1|8|0|761
OG0000164	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s13_g4647_t2	creidhartii_CRv4_Au5_s13_g4647_t1
OG0000164	Cvulgaris	n2	1.0	Terminal	Cvulgaris_maker_Scaffold_1798-augustus-gene-0.110-mRNA-1 protein AED_0.33 eAED_0.33 QI_0|0.66|0.25|0.75|0.66|0.25|4|0|263	Cvulgaris_maker_Scaffold_1798-augustus-gene-0.112-mRNA-1 protein AED_0.17 eAED_0.18 QI_0|0.66|0.4|0.9|1|0.8|10|0|408
OG0000165	N0	n0	1.0	Non-Terminal	Cvulgaris_genemark_Scaffold_33-abinit-gene-0.33-mRNA-1 protein AED_0.06 eAED_0.07 QI_0|0|0|1|1|1|3|0|241, creidhartii_CRv4_Au5_s14_g5614_t1	Cvulgaris_maker_Scaffold_1798-augustus-gene-0.119-mRNA-1 protein AED_0.12 eAED_0.12 QI_0|1|1|1|1|1|2|0|80, creidhartii_CRv4_Au5_s2_g9178_t1
OG0000166	Cvulgaris	n1	1.0	Terminal	Cvulgaris_maker_Scaffold_86-augustus-gene-0.113-mRNA-1 protein AED_0.13 eAED_0.13 QI_0|0.85|0.62|1|1|1|8|0|390	Cvulgaris_maker_Scaffold_1280-augustus-gene-0.132-mRNA-1 protein AED_0.14 eAED_0.14 QI_0|0.90|0.75|1|0.72|0.75|12|0|760
OG0000166	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s2_g9566_t1	creidhartii_CRv4_Au5_s3_g10521_t1
OG0000167	Cvulgaris	n1	1.0	Terminal	Cvulgaris_maker_Scaffold_1147-snap-gene-0.20-mRNA-1 protein AED_0.16 eAED_0.16 QI_0|0.63|0.58|1|0.72|0.75|12|0|610	Cvulgaris_maker_Scaffold_627-augustus-gene-0.41-mRNA-1 protein AED_0.15 eAED_0.15 QI_0|0.72|0.66|0.91|1|1|12|0|587, Cvulgaris_maker_Scaffold_86-augustus-gene-0.115-mRNA-1 protein AED_0.12 eAED_0.12 QI_0|0.58|0.55|0.77|1|1|18|0|923
OG0000167	Cvulgaris	n2	1.0	Terminal	Cvulgaris_maker_Scaffold_627-augustus-gene-0.41-mRNA-1 protein AED_0.15 eAED_0.15 QI_0|0.72|0.66|0.91|1|1|12|0|587	Cvulgaris_maker_Scaffold_86-augustus-gene-0.115-mRNA-1 protein AED_0.12 eAED_0.12 QI_0|0.58|0.55|0.77|1|1|18|0|923
OG0000168	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s7_g14450_t1	creidhartii_CRv4_Au5_s7_g14450_t2
OG0000168	Cvulgaris	n2	1.0	Terminal	Cvulgaris_maker_Scaffold_476-augustus-gene-0.54-mRNA-1 protein AED_0.14 eAED_0.14 QI_0|0.5|0.33|1|1|1|3|0|163	Cvulgaris_maker_Scaffold_134-augustus-gene-0.161-mRNA-1 protein AED_0.06 eAED_0.08 QI_0|1|0.66|1|1|1|3|0|354
OG0000169	N0	n0	1.0	Non-Terminal	Cvulgaris_genemark_Scaffold_186-abinit-gene-0.23-mRNA-1 protein AED_0.37 eAED_0.38 QI_0|0|0|0.61|1|1|13|0|1246, creidhartii_CRv4_Au5_s14_g5431_t1	Cvulgaris_genemark_Scaffold_52-abinit-gene-0.21-mRNA-1 protein AED_0.15 eAED_0.15 QI_0|0.54|0.52|0.75|1|1|36|0|1495, creidhartii_CRv4_Au5_s8_g14859_t1
OG0000170	N0	n0	1.0	Non-Terminal	creidhartii_CRv4_Au5_s2_g9449_t1, Cvulgaris_maker_Scaffold_186-snap-gene-0.125-mRNA-1 protein AED_0.05 eAED_0.06 QI_0|0.66|0.57|1|0.5|0.42|7|0|456	Cvulgaris_maker_Scaffold_835-snap-gene-0.101-mRNA-1 protein AED_0.06 eAED_0.06 QI_0|0.75|0.4|1|0.5|0.8|5|0|598, creidhartii_CRv4_Au5_s7_g13896_t1
OG0000171	N0	n0	1.0	Non-Terminal	Cvulgaris_maker_Scaffold_458-snap-gene-0.125-mRNA-1 protein AED_0.09 eAED_0.09 QI_0|0.8|0.66|1|1|1|6|0|339, creidhartii_CRv4_Au5_s10_g862_t1	Cvulgaris_genemark_Scaffold_1105-abinit-gene-0.14-mRNA-1 protein AED_0.45 eAED_0.45 QI_0|0|0|0.25|1|1|12|0|703, creidhartii_CRv4_Au5_s7_g13741_t1
OG0000172	N0	n0	1.0	Non-Terminal	Cvulgaris_maker_Scaffold_1280-snap-gene-0.146-mRNA-1 protein AED_0.17 eAED_0.17 QI_0|1|0.90|1|1|1|11|0|439, creidhartii_CRv4_Au5_s2_g8392_t1	Cvulgaris_genemark_Scaffold_2540-abinit-gene-0.4-mRNA-1 protein AED_0.32 eAED_0.32 QI_0|0.25|0|0.44|1|1|9|0|516, creidhartii_CRv4_Au5_s12_g2848_t1
OG0000173	N0	n0	1.0	Non-Terminal	creidhartii_CRv4_Au5_s10_g717_t1, Cvulgaris_maker_Scaffold_724-augustus-gene-0.98-mRNA-1 protein AED_0.19 eAED_0.19 QI_0|0.9|0.72|0.90|1|1|11|0|524	Cvulgaris_maker_Scaffold_1282-snap-gene-0.25-mRNA-1 protein AED_0.24 eAED_0.24 QI_0|0.85|0.75|1|0.85|0.87|8|0|474, creidhartii_CRv4_Au5_s10_g62_t1
OG0000174	N0	n0	1.0	Non-Terminal	Cvulgaris_maker_Scaffold_868-augustus-gene-0.78-mRNA-1 protein AED_0.08 eAED_0.08 QI_0|1|1|1|1|1|3|0|234, creidhartii_CRv4_Au5_s1_g1417_t1	creidhartii_CRv4_Au5_s1_g1973_t1, Cvulgaris_maker_Scaffold_451-augustus-gene-0.89-mRNA-1 protein AED_0.17 eAED_0.17 QI_0|0.5|0.2|0.8|1|1|5|0|252
OG0000175	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s9_g15796_t1	creidhartii_CRv4_Au5_s16_g6233_t1, creidhartii_CRv4_Au5_s13_g4339_t1
OG0000175	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s16_g6233_t1	creidhartii_CRv4_Au5_s13_g4339_t1
OG0000176	N0	n0	1.0	Non-Terminal	Cvulgaris_maker_Scaffold_1031-augustus-gene-0.65-mRNA-1 protein AED_0.06 eAED_0.06 QI_0|1|0.75|1|0.85|0.87|8|0|596, creidhartii_CRv4_Au5_s8_g15009_t1	Cvulgaris_genemark_Scaffold_468-abinit-gene-0.13-mRNA-1 protein AED_0.22 eAED_0.23 QI_0|0.37|0.44|0.66|1|1|9|0|319, creidhartii_CRv4_Au5_s3_g11242_t1
OG0000177	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s16_g6195_t2, creidhartii_CRv4_Au5_s16_g6195_t3	creidhartii_CRv4_Au5_s16_g6195_t1
OG0000177	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s16_g6195_t2	creidhartii_CRv4_Au5_s16_g6195_t3
OG0000178	N0	n0	1.0	Non-Terminal	Cvulgaris_maker_Scaffold_750-augustus-gene-0.58-mRNA-1 protein AED_0.23 eAED_0.24 QI_0|0.66|0.25|0.75|1|1|4|0|231, creidhartii_CRv4_Au5_s1_g1748_t1	creidhartii_CRv4_Au5_s8_g15055_t1, Cvulgaris_maker_Scaffold_815-augustus-gene-0.74-mRNA-1 protein AED_0.19 eAED_0.19 QI_0|0.33|0|0.75|1|1|4|0|255
OG0000179	N0	n0	1.0	Non-Terminal	creidhartii_CRv4_Au5_s7_g14029_t1, Cvulgaris_genemark_Scaffold_257-abinit-gene-0.4-mRNA-1 protein AED_0.12 eAED_0.15 QI_0|0|0|0.42|1|1|14|0|1458	creidhartii_CRv4_Au5_s6_g13438_t1, Cvulgaris_maker_Scaffold_571-augustus-gene-0.81-mRNA-1 protein AED_0.05 eAED_0.05 QI_0|1|0.8|1|0.75|0.8|5|0|319
OG0000180	Cvulgaris	n1	1.0	Terminal	Cvulgaris_maker_Scaffold_119-augustus-gene-0.89-mRNA-1 protein AED_0.12 eAED_0.12 QI_0|0.8|0.54|0.81|0.9|0.81|11|0|415, Cvulgaris_maker_Scaffold_767-augustus-gene-0.27-mRNA-1 protein AED_0.18 eAED_0.18 QI_0|0.55|0.5|0.8|0.88|0.9|10|0|590	Cvulgaris_maker_Scaffold_1857-snap-gene-0.13-mRNA-1 protein AED_0.18 eAED_0.19 QI_0|0.6|0.16|0.83|1|1|6|0|314
OG0000180	Cvulgaris	n2	1.0	Terminal	Cvulgaris_maker_Scaffold_119-augustus-gene-0.89-mRNA-1 protein AED_0.12 eAED_0.12 QI_0|0.8|0.54|0.81|0.9|0.81|11|0|415	Cvulgaris_maker_Scaffold_767-augustus-gene-0.27-mRNA-1 protein AED_0.18 eAED_0.18 QI_0|0.55|0.5|0.8|0.88|0.9|10|0|590
OG0000181	N0	n0	1.0	Non-Terminal	Cvulgaris_maker_Scaffold_473-augustus-gene-0.75-mRNA-1 protein AED_0.07 eAED_0.07 QI_0|1|0.33|1|1|1|3|0|101, creidhartii_CRv4_Au5_s13_g4681_t1	creidhartii_CRv4_Au5_s5_g12203_t1, Cvulgaris_maker_Scaffold_750-augustus-gene-0.55-mRNA-1 protein AED_0.15 eAED_0.16 QI_0|0.66|0.5|1|0.66|0.75|4|0|275
OG0000182	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s2_g8728_t1	creidhartii_CRv4_Au5_s2_g8728_t2
OG0000182	Cvulgaris	n2	1.0	Terminal	Cvulgaris_genemark_Scaffold_1526-abinit-gene-0.11-mRNA-1 protein AED_0.38 eAED_0.44 QI_62|1|0.66|1|1|0.66|3|0|248	Cvulgaris_genemark_Scaffold_1526-abinit-gene-0.19-mRNA-1 protein AED_0.64 eAED_0.64 QI_0|0.25|0|0.6|1|1|5|0|348
OG0000183	N0	n0	1.0	Non-Terminal	Cvulgaris_maker_Scaffold_893-augustus-gene-0.77-mRNA-1 protein AED_0.09 eAED_0.10 QI_0|0.87|0.76|0.94|0.93|0.94|17|0|747, creidhartii_CRv4_Au5_s19_g8150_t1	creidhartii_CRv4_Au5_s3_g10255_t1, Cvulgaris_genemark_Scaffold_548-abinit-gene-0.4-mRNA-1 protein AED_0.18 eAED_0.18 QI_0|0.84|0.71|1|1|1|14|104|802
OG0000184	N0	n0	1.0	Non-Terminal	creidhartii_CRv4_Au5_s2_g8783_t1, Cvulgaris_genemark_Scaffold_1119-abinit-gene-0.7-mRNA-1 protein AED_0.07 eAED_0.07 QI_0|1|0.71|1|1|1|7|0|390	Cvulgaris_genemark_Scaffold_893-abinit-gene-0.17-mRNA-1 protein AED_0.16 eAED_0.20 QI_0|0.61|0.5|0.92|1|1|14|0|1155, creidhartii_CRv4_Au5_s8_g14755_t1
OG0000185	N0	n0	1.0	Non-Terminal	creidhartii_CRv4_Au5_s2_g8913_t1, Cvulgaris_maker_Scaffold_69-augustus-gene-0.73-mRNA-1 protein AED_0.21 eAED_0.21 QI_0|0.85|0.62|0.87|1|1|8|0|807	Cvulgaris_maker_Scaffold_1780-snap-gene-0.6-mRNA-1 protein AED_0.09 eAED_0.10 QI_0|0.88|0.8|1|0.77|0.9|10|0|336, creidhartii_CRv4_Au5_s4_g11581_t1
OG0000186	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s8_g14780_t1	creidhartii_CRv4_Au5_s2_g8283_t1, creidhartii_CRv4_Au5_s2_g8284_t1
OG0000186	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s2_g8283_t1	creidhartii_CRv4_Au5_s2_g8284_t1
OG0000187	N0	n0	1.0	Non-Terminal	Cvulgaris_maker_Scaffold_33-augustus-gene-0.119-mRNA-1 protein AED_0.18 eAED_0.18 QI_0|0.66|0.42|0.85|1|1|7|0|348, creidhartii_CRv4_Au5_s10_g117_t1	Cvulgaris_maker_Scaffold_1124-augustus-gene-0.49-mRNA-1 protein AED_0.14 eAED_0.14 QI_0|0.87|0.66|0.88|1|1|9|0|310, creidhartii_CRv4_Au5_s12_g2758_t1
OG0000188	N0	n0	1.0	Non-Terminal	creidhartii_CRv4_Au5_s3_g10795_t1, Cvulgaris_maker_Scaffold_1201-augustus-gene-0.50-mRNA-1 protein AED_0.10 eAED_0.10 QI_0|0.75|0.6|0.8|1|1|5|6|296	Cvulgaris_genemark_Scaffold_33-abinit-gene-0.40-mRNA-1 protein AED_0.15 eAED_0.15 QI_0|0.57|0.37|0.75|1|1|8|0|631, creidhartii_CRv4_Au5_s3_g10407_t1
OG0000189	N0	n0	1.0	Non-Terminal	Cvulgaris_maker_Scaffold_995-augustus-gene-0.90-mRNA-1 protein AED_0.06 eAED_0.06 QI_0|1|0.85|1|1|1|7|0|296, creidhartii_CRv4_Au5_s13_g4670_t1	creidhartii_CRv4_Au5_s17_g7666_t1, Cvulgaris_genemark_Scaffold_840-abinit-gene-0.23-mRNA-1 protein AED_0.25 eAED_0.26 QI_0|0.5|0.38|0.92|1|1|13|0|624
OG0000190	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s14_g5543_t3	creidhartii_CRv4_Au5_s14_g5543_t2, creidhartii_CRv4_Au5_s14_g5543_t1
OG0000190	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s14_g5543_t2	creidhartii_CRv4_Au5_s14_g5543_t1
OG0000191	N0	n0	1.0	Non-Terminal	creidhartii_CRv4_Au5_s1_g1584_t1, Cvulgaris_maker_Scaffold_856-snap-gene-0.76-mRNA-1 protein AED_0.03 eAED_0.04 QI_0|0.71|0.25|1|0.42|0.5|8|0|699	creidhartii_CRv4_Au5_s64_g13651_t1, Cvulgaris_maker_Scaffold_596-snap-gene-0.43-mRNA-1 protein AED_0.13 eAED_0.15 QI_0|1|0.81|1|1|1|11|0|564
OG0000192	N0	n0	1.0	Non-Terminal	Cvulgaris_maker_Scaffold_1117-augustus-gene-0.61-mRNA-1 protein AED_0.14 eAED_0.14 QI_0|1|0.88|1|1|1|9|0|404, creidhartii_CRv4_Au5_s3_g10912_t1	creidhartii_CRv4_Au5_s13_g4425_t1, Cvulgaris_genemark_Scaffold_4-abinit-gene-0.1-mRNA-1 protein AED_0.06 eAED_0.06 QI_0|1|0.87|1|1|0.87|8|0|363
OG0000193	N0	n0	1.0	Non-Terminal	Cvulgaris_maker_Scaffold_835-augustus-gene-0.81-mRNA-1 protein AED_0.29 eAED_0.37 QI_0|0.5|0.4|1|0.75|0.6|5|0|256, creidhartii_CRv4_Au5_s7_g13781_t1	creidhartii_CRv4_Au5_s12_g3952_t1, Cvulgaris_maker_Scaffold_505-augustus-gene-0.86-mRNA-1 protein AED_0.05 eAED_0.05 QI_0|1|1|1|1|1|8|0|584
OG0000194	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s5_g12199_t1, creidhartii_CRv4_Au5_s5_g12200_t2	creidhartii_CRv4_Au5_s5_g12200_t1
OG0000194	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s5_g12199_t1	creidhartii_CRv4_Au5_s5_g12200_t2
OG0000195	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s2_g8725_t1, creidhartii_CRv4_Au5_s2_g8713_t1	creidhartii_CRv4_Au5_s2_g9443_t1
OG0000195	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s2_g8725_t1	creidhartii_CRv4_Au5_s2_g8713_t1
OG0000196	Cvulgaris	n1	1.0	Terminal	Cvulgaris_maker_Scaffold_359-snap-gene-0.86-mRNA-1 protein AED_0.15 eAED_0.18 QI_0|0.8|0.63|1|0.8|0.63|11|0|698, Cvulgaris_maker_Scaffold_766-snap-gene-0.48-mRNA-1 protein AED_0.14 eAED_0.15 QI_0|0.88|0.6|1|1|1|10|0|433	Cvulgaris_maker_Scaffold_619-augustus-gene-0.16-mRNA-1 protein AED_0.14 eAED_0.15 QI_0|0.66|0.53|0.92|0.83|0.76|13|0|564
OG0000196	Cvulgaris	n2	1.0	Terminal	Cvulgaris_maker_Scaffold_359-snap-gene-0.86-mRNA-1 protein AED_0.15 eAED_0.18 QI_0|0.8|0.63|1|0.8|0.63|11|0|698	Cvulgaris_maker_Scaffold_766-snap-gene-0.48-mRNA-1 protein AED_0.14 eAED_0.15 QI_0|0.88|0.6|1|1|1|10|0|433
OG0000197	N0	n0	1.0	Non-Terminal	creidhartii_CRv4_Au5_s7_g13796_t1, Cvulgaris_augustus_masked_Scaffold_2079-abinit-gene-0.0-mRNA-1 protein AED_0.08 eAED_0.08 QI_0|1|0|1|1|1|2|0|171	creidhartii_CRv4_Au5_s13_g4674_t1, Cvulgaris_maker_Scaffold_678-augustus-gene-0.89-mRNA-1 protein AED_0.04 eAED_0.04 QI_0|1|0.75|1|1|1|4|0|372
OG0000198	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s4_g11650_t1	creidhartii_CRv4_Au5_s14_g5368_t1, creidhartii_CRv4_Au5_s14_g5369_t1
OG0000198	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s14_g5368_t1	creidhartii_CRv4_Au5_s14_g5369_t1
OG0000199	N0	n0	1.0	Non-Terminal	Cvulgaris_genemark_Scaffold_375-abinit-gene-0.13-mRNA-1 protein AED_0.17 eAED_0.18 QI_0|0.62|0.52|0.76|1|1|17|0|631, creidhartii_CRv4_Au5_s12_g3598_t1	Cvulgaris_maker_Scaffold_598-augustus-gene-0.64-mRNA-1 protein AED_0.32 eAED_0.32 QI_15|0|0|0.42|0.83|0.85|7|0|423, creidhartii_CRv4_Au5_s9_g15527_t1
OG0000200	N0	n0	1.0	Non-Terminal	creidhartii_CRv4_Au5_s3_g10858_t1, Cvulgaris_maker_Scaffold_106-snap-gene-0.69-mRNA-1 protein AED_0.19 eAED_0.19 QI_0|1|0.85|1|1|1|7|5|432	Cvulgaris_maker_Scaffold_375-augustus-gene-0.67-mRNA-1 protein AED_0.19 eAED_0.19 QI_0|0.8|0.5|1|0.6|0.5|6|0|301, creidhartii_CRv4_Au5_s17_g7039_t1
OG0000201	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s2_g9300_t2	creidhartii_CRv4_Au5_s2_g9300_t3, creidhartii_CRv4_Au5_s2_g9300_t1
OG0000201	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s2_g9300_t3	creidhartii_CRv4_Au5_s2_g9300_t1
OG0000202	N0	n0	1.0	Non-Terminal	Cvulgaris_genemark_Scaffold_615-abinit-gene-0.13-mRNA-1 protein AED_0.39 eAED_0.45 QI_0|0|0|0.42|1|1|7|0|295, creidhartii_CRv4_Au5_s16_g6064_t1	creidhartii_CRv4_Au5_s1_g1412_t1, Cvulgaris_maker_Scaffold_599-augustus-gene-0.47-mRNA-1 protein AED_0.26 eAED_0.26 QI_0|0.5|0.33|0.66|0.87|0.66|9|0|224
OG0000203	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s4_g11846_t1, creidhartii_CRv4_Au5_s4_g11846_t3	creidhartii_CRv4_Au5_s4_g11846_t2
OG0000203	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s4_g11846_t1	creidhartii_CRv4_Au5_s4_g11846_t3
OG0000204	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s12_g3630_t1, creidhartii_CRv4_Au5_s12_g3630_t2	creidhartii_CRv4_Au5_s12_g3630_t3
OG0000204	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s12_g3630_t1	creidhartii_CRv4_Au5_s12_g3630_t2
OG0000205	creidhartii	n1	1.0	Terminal	creidhartii_CRv4_Au5_s6_g13247_t1	creidhartii_CRv4_Au5_s6_g13247_t2, creidhartii_CRv4_Au5_s6_g13247_t3
OG0000205	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s6_g13247_t2	creidhartii_CRv4_Au5_s6_g13247_t3
OG0000206	Cvulgaris	n1	1.0	Terminal	Cvulgaris_maker_Scaffold_20-snap-gene-0.65-mRNA-1 protein AED_0.18 eAED_0.19 QI_0|1|0.66|1|1|1|6|0|276, Cvulgaris_maker_Scaffold_20-augustus-gene-0.57-mRNA-1 protein AED_0.13 eAED_0.13 QI_0|1|0.85|1|1|1|7|0|271	Cvulgaris_augustus_masked_Scaffold_2722-abinit-gene-0.0-mRNA-1 protein AED_0.06 eAED_0.06 QI_0|0.66|0.57|1|1|1|7|0|263
OG0000206	Cvulgaris	n2	1.0	Terminal	Cvulgaris_maker_Scaffold_20-snap-gene-0.65-mRNA-1 protein AED_0.18 eAED_0.19 QI_0|1|0.66|1|1|1|6|0|276	Cvulgaris_maker_Scaffold_20-augustus-gene-0.57-mRNA-1 protein AED_0.13 eAED_0.13 QI_0|1|0.85|1|1|1|7|0|271
OG0000207	Cvulgaris	n1	1.0	Terminal	Cvulgaris_maker_Scaffold_1717-snap-gene-0.33-mRNA-1 protein AED_0.14 eAED_0.14 QI_0|0.66|0.4|1|0.33|0.3|10|0|595	Cvulgaris_genemark_Scaffold_528-abinit-gene-0.13-mRNA-1 protein AED_0.21 eAED_0.22 QI_0|0.69|0.57|0.85|1|1|14|0|595, Cvulgaris_maker_Scaffold_959-snap-gene-0.12-mRNA-1 protein AED_0.33 eAED_0.34 QI_0|0.77|0.8|1|0.66|0.8|10|0|475
OG0000207	Cvulgaris	n2	1.0	Terminal	Cvulgaris_genemark_Scaffold_528-abinit-gene-0.13-mRNA-1 protein AED_0.21 eAED_0.22 QI_0|0.69|0.57|0.85|1|1|14|0|595	Cvulgaris_maker_Scaffold_959-snap-gene-0.12-mRNA-1 protein AED_0.33 eAED_0.34 QI_0|0.77|0.8|1|0.66|0.8|10|0|475
OG0000208	N0	n0	1.0	Non-Terminal	creidhartii_CRv4_Au5_s6_g12633_t1, Cvulgaris_maker_Scaffold_250-snap-gene-0.37-mRNA-1 protein AED_0.19 eAED_0.23 QI_0|0.5|0|1|0|0|3|0|311	creidhartii_CRv4_Au5_s10_g42_t1, Cvulgaris_maker_Scaffold_289-augustus-gene-0.48-mRNA-1 protein AED_0.02 eAED_0.02 QI_0|0.5|0|0.66|0.5|0.66|3|0|221
OG0000209	Cvulgaris	n1	1.0	Terminal	Cvulgaris_maker_Scaffold_731-augustus-gene-0.50-mRNA-1 protein AED_0.08 eAED_0.08 QI_0|0.66|0.25|0.75|0.66|0.5|4|0|526	Cvulgaris_genemark_Scaffold_1704-abinit-gene-0.5-mRNA-1 protein AED_0.27 eAED_0.27 QI_0|0.5|0|1|1|1|3|0|514
OG0000209	creidhartii	n2	1.0	Terminal	creidhartii_CRv4_Au5_s2_g9146_t1	creidhartii_CRv4_Au5_s2_g9195_t1
