Orthogroup	Cvulgaris	creidhartii
OG0003738	maker_Scaffold_698-augustus-gene-0.28-mRNA-1 protein AED_0.10 eAED_0.11 QI_0|0.66|0.53|0.84|1|1|13|0|826	CRv4_Au5_s13_g4348_t1
OG0003739	augustus_masked_Scaffold_698-abinit-gene-0.2-mRNA-1 protein AED_0.17 eAED_0.17 QI_0|0.33|0|0.5|1|1|4|0|209	CRv4_Au5_s10_g249_t1
OG0003740	maker_Scaffold_2693-augustus-gene-0.16-mRNA-1 protein AED_0.08 eAED_0.08 QI_0|0.33|0.25|0.75|1|1|4|0|138	CRv4_Au5_s6_g12595_t1
OG0003741	maker_Scaffold_1293-snap-gene-0.29-mRNA-1 protein AED_0.42 eAED_0.42 QI_0|0.5|0.2|0.8|0.5|0.4|5|0|266	CRv4_Au5_s7_g14002_t1
OG0003742	augustus_masked_Scaffold_1141-abinit-gene-0.2-mRNA-1 protein AED_0.00 eAED_0.00 QI_160|1|1|1|0.75|0.8|5|0|71	CRv4_Au5_s2_g9127_t1
OG0003743	maker_Scaffold_239-snap-gene-0.31-mRNA-1 protein AED_0.10 eAED_0.10 QI_0|1|0.85|1|1|0.85|7|0|454	CRv4_Au5_s2_g9168_t1
OG0003744	maker_Scaffold_239-augustus-gene-0.26-mRNA-1 protein AED_0.18 eAED_0.18 QI_0|0.66|0.25|0.75|1|1|4|0|226	CRv4_Au5_s10_g681_t1
OG0003745	maker_Scaffold_239-augustus-gene-0.29-mRNA-1 protein AED_0.09 eAED_0.09 QI_0|1|0.66|1|1|1|6|0|514	CRv4_Au5_s18_g7989_t1
OG0003746	maker_Scaffold_239-augustus-gene-0.28-mRNA-1 protein AED_0.18 eAED_0.18 QI_0|1|0.87|1|1|1|8|11|383	CRv4_Au5_s1_g2200_t1
OG0003747	maker_Scaffold_242-augustus-gene-0.29-mRNA-1 protein AED_0.10 eAED_0.10 QI_0|1|0.83|1|1|1|6|0|236	CRv4_Au5_s1_g1202_t1
OG0003748	genemark_Scaffold_242-abinit-gene-0.5-mRNA-1 protein AED_0.19 eAED_0.19 QI_0|0.66|0.5|1|1|1|4|0|175	CRv4_Au5_s1_g2013_t1
OG0003749	genemark_Scaffold_242-abinit-gene-0.4-mRNA-1 protein AED_0.11 eAED_0.12 QI_0|0.73|0.5|1|1|1|16|0|1341	CRv4_Au5_s13_g4318_t1
OG0003750	maker_Scaffold_1206-augustus-gene-0.25-mRNA-1 protein AED_0.22 eAED_0.23 QI_0|1|0.85|1|1|1|7|0|320	CRv4_Au5_s1_g2172_t1
OG0003751	augustus_masked_Scaffold_1786-abinit-gene-0.4-mRNA-1 protein AED_0.14 eAED_0.14 QI_0|0.7|0.63|0.81|1|1|11|0|467	CRv4_Au5_s3_g10721_t1
OG0003752	genemark_Scaffold_1786-abinit-gene-0.5-mRNA-1 protein AED_0.19 eAED_0.21 QI_0|0.42|0.5|1|1|1|8|0|820	CRv4_Au5_s3_g10543_t1
OG0003753	maker_Scaffold_503-augustus-gene-0.20-mRNA-1 protein AED_0.12 eAED_0.12 QI_0|0.83|0.57|0.85|1|1|7|0|234	CRv4_Au5_s17_g7734_t1
OG0003754	snap_masked_Scaffold_1072-abinit-gene-0.22-mRNA-1 protein AED_0.62 eAED_0.62 QI_0|-1|0|1|-1|1|1|0|127	CRv4_Au5_s12_g4014_t1
OG0003755	maker_Scaffold_1072-snap-gene-0.41-mRNA-1 protein AED_0.09 eAED_0.09 QI_0|0.85|0.87|1|0.85|0.87|8|48|522	CRv4_Au5_s7_g14340_t1
OG0003756	maker_Scaffold_1072-augustus-gene-0.35-mRNA-1 protein AED_0.22 eAED_0.22 QI_0|0.5|0|0.66|0.5|0.33|3|0|174	CRv4_Au5_s14_g5537_t1
OG0003757	maker_Scaffold_2404-augustus-gene-0.22-mRNA-1 protein AED_0.15 eAED_0.16 QI_0|0.5|0.44|0.66|0.62|0.66|9|0|306	CRv4_Au5_s1_g1004_t1
OG0003758	genemark_Scaffold_2029-abinit-gene-0.13-mRNA-1 protein AED_0.06 eAED_0.06 QI_0|0.66|0.25|1|1|0.5|4|0|175	CRv4_Au5_s17_g7667_t1
OG0003759	augustus_masked_Scaffold_2029-abinit-gene-0.3-mRNA-1 protein AED_0.27 eAED_0.28 QI_0|0.33|0.25|0.5|1|1|4|0|217	CRv4_Au5_s12_g3947_t1
OG0003760	genemark_Scaffold_2029-abinit-gene-0.9-mRNA-1 protein AED_0.23 eAED_0.23 QI_0|0.5|0.42|0.85|1|1|7|0|352	CRv4_Au5_s2_g9350_t1
OG0003761	maker_Scaffold_2029-augustus-gene-0.40-mRNA-1 protein AED_0.02 eAED_0.04 QI_27|0.88|0.8|0.9|1|1|10|0|642	CRv4_Au5_s3_g11349_t1
OG0003762	maker_Scaffold_2029-augustus-gene-0.38-mRNA-1 protein AED_0.15 eAED_0.16 QI_0|1|0.66|1|1|1|6|0|356	CRv4_Au5_s15_g6004_t1
OG0003763	maker_Scaffold_2029-augustus-gene-0.37-mRNA-1 protein AED_0.21 eAED_0.21 QI_0|0.75|0.66|0.88|1|0.88|9|0|604	CRv4_Au5_s27_g10020_t1
OG0003764	genemark_Scaffold_2029-abinit-gene-0.10-mRNA-1 protein AED_0.29 eAED_0.29 QI_0|0|0|0.33|1|1|3|0|133	CRv4_Au5_s10_g290_t1
OG0003765	maker_Scaffold_1148-augustus-gene-0.41-mRNA-1 protein AED_0.10 eAED_0.10 QI_0|1|0.5|1|0.66|0.75|4|0|219	CRv4_Au5_s6_g13449_t1
OG0003766	maker_Scaffold_1148-augustus-gene-0.37-mRNA-1 protein AED_0.09 eAED_0.09 QI_9|1|0.5|1|0.66|0.75|4|0|229	CRv4_Au5_s6_g13013_t1
OG0003767	genemark_Scaffold_1148-abinit-gene-0.11-mRNA-1 protein AED_0.37 eAED_0.37 QI_0|0.25|0|0.6|1|1|5|0|153	CRv4_Au5_s1_g2218_t1
OG0003768	maker_Scaffold_1148-snap-gene-0.52-mRNA-1 protein AED_0.17 eAED_0.17 QI_0|0.88|0.7|1|1|0.9|10|0|531	CRv4_Au5_s6_g13183_t1
OG0003769	maker_Scaffold_1148-augustus-gene-0.45-mRNA-1 protein AED_0.24 eAED_0.24 QI_0|0.6|0.33|0.83|0.8|0.66|6|0|336	CRv4_Au5_s1_g2038_t1
OG0003770	maker_Scaffold_1871-snap-gene-0.24-mRNA-1 protein AED_0.06 eAED_0.09 QI_0|0.5|0.33|1|0.5|0.33|3|0|345	CRv4_Au5_s16_g6860_t1
OG0003771	maker_Scaffold_1871-snap-gene-0.23-mRNA-1 protein AED_0.26 eAED_0.26 QI_0|0.5|0|0.66|0|0.66|3|0|230	CRv4_Au5_s2_g8282_t1
OG0003772	maker_Scaffold_1871-augustus-gene-0.22-mRNA-1 protein AED_0.05 eAED_0.06 QI_0|0.66|0.5|1|1|1|4|0|304	CRv4_Au5_s14_g5710_t1
OG0003773	genemark_Scaffold_1871-abinit-gene-0.7-mRNA-1 protein AED_0.37 eAED_0.56 QI_0|0.12|0.11|0.33|1|1|9|0|645	CRv4_Au5_s14_g5620_t1
OG0003774	genemark_Scaffold_1575-abinit-gene-0.3-mRNA-1 protein AED_0.47 eAED_0.53 QI_0|0|0|0.41|1|1|17|0|700	CRv4_Au5_s2_g9742_t1
OG0003775	maker_Scaffold_768-snap-gene-0.32-mRNA-1 protein AED_0.12 eAED_0.14 QI_0|0.75|0.44|0.88|0.87|0.66|9|0|932	CRv4_Au5_s6_g12977_t1
OG0003776	maker_Scaffold_921-snap-gene-0.29-mRNA-1 protein AED_0.17 eAED_0.17 QI_0|0.77|0.7|1|0.77|0.8|10|0|356	CRv4_Au5_s7_g14191_t1
OG0003777	maker_Scaffold_667-augustus-gene-0.34-mRNA-1 protein AED_0.06 eAED_0.06 QI_0|0.8|0.5|0.83|1|1|6|0|198	CRv4_Au5_s1_g1916_t1
OG0003778	maker_Scaffold_1202-augustus-gene-0.35-mRNA-1 protein AED_0.15 eAED_0.15 QI_0|0.66|0.57|0.85|1|1|7|0|301	CRv4_Au5_s14_g5596_t1
OG0003779	maker_Scaffold_1202-augustus-gene-0.36-mRNA-1 protein AED_0.27 eAED_0.27 QI_0|0.75|0.64|0.76|1|1|17|0|626	CRv4_Au5_s9_g15338_t1
OG0003780	maker_Scaffold_1202-augustus-gene-0.37-mRNA-1 protein AED_0.36 eAED_0.36 QI_0|0.5|0.33|0.55|1|1|9|0|493	CRv4_Au5_s2_g8707_t1
OG0003781	maker_Scaffold_1898-augustus-gene-0.20-mRNA-1 protein AED_0.08 eAED_0.09 QI_0|0.8|0.68|0.87|0.93|0.93|16|0|625	CRv4_Au5_s1_g1440_t1
OG0003782	genemark_Scaffold_1331-abinit-gene-0.9-mRNA-1 protein AED_0.00 eAED_0.02 QI_0|1|0.66|1|1|1|3|0|173	CRv4_Au5_s16_g6410_t1
OG0003783	maker_Scaffold_1331-snap-gene-0.37-mRNA-1 protein AED_0.26 eAED_0.27 QI_0|0|0|0.5|0|0.5|4|0|352	CRv4_Au5_s14_g5549_t1
OG0003784	genemark_Scaffold_1331-abinit-gene-0.10-mRNA-1 protein AED_0.35 eAED_0.36 QI_0|0.66|0.57|1|1|1|7|0|368	CRv4_Au5_s6_g13572_t1
OG0003785	augustus_masked_Scaffold_1331-abinit-gene-0.4-mRNA-1 protein AED_0.59 eAED_0.59 QI_0|0.42|0.37|0.62|1|1|8|0|327	CRv4_Au5_s16_g6904_t1
OG0003786	maker_Scaffold_1331-augustus-gene-0.35-mRNA-1 protein AED_0.05 eAED_0.05 QI_0|1|0.66|1|1|1|3|0|212	CRv4_Au5_s12_g2888_t1
OG0003787	genemark_Scaffold_1331-abinit-gene-0.12-mRNA-1 protein AED_0.33 eAED_0.33 QI_0|0|0|0.5|1|1|4|0|336	CRv4_Au5_s12_g3912_t1
OG0003788	maker_Scaffold_245-augustus-gene-0.27-mRNA-1 protein AED_0.14 eAED_0.14 QI_0|1|1|1|1|1|12|0|694	CRv4_Au5_s16_g6833_t1
OG0003789	maker_Scaffold_245-augustus-gene-0.29-mRNA-1 protein AED_0.12 eAED_0.12 QI_0|1|1|1|1|1|8|126|395	CRv4_Au5_s13_g5205_t1
OG0003790	maker_Scaffold_481-augustus-gene-0.30-mRNA-1 protein AED_0.12 eAED_0.12 QI_0|1|0.5|1|1|1|4|0|203	CRv4_Au5_s3_g10917_t1
OG0003791	maker_Scaffold_555-augustus-gene-0.35-mRNA-1 protein AED_0.27 eAED_0.28 QI_0|1|0.66|1|0.5|0.33|3|0|260	CRv4_Au5_s16_g6556_t1
OG0003792	maker_Scaffold_555-snap-gene-0.44-mRNA-1 protein AED_0.08 eAED_0.08 QI_0|0.75|0.2|1|0.5|0.6|5|0|337	CRv4_Au5_s7_g14418_t1
OG0003793	maker_Scaffold_555-augustus-gene-0.41-mRNA-1 protein AED_0.29 eAED_0.29 QI_0|0.4|0.16|0.66|1|1|6|0|197	CRv4_Au5_s18_g7939_t1
OG0003794	maker_Scaffold_782-augustus-gene-0.24-mRNA-1 protein AED_0.21 eAED_0.22 QI_0|0.75|0.55|0.88|0.75|0.55|9|0|498	CRv4_Au5_s6_g13427_t1
OG0003795	maker_Scaffold_782-augustus-gene-0.27-mRNA-1 protein AED_0.12 eAED_0.12 QI_0|0.83|0.71|1|1|0.85|7|0|341	CRv4_Au5_s6_g13225_t1
OG0003796	genemark_Scaffold_484-abinit-gene-0.7-mRNA-1 protein AED_0.09 eAED_0.09 QI_0|0.85|0.75|0.87|1|1|8|0|374	CRv4_Au5_s3_g11028_t1
OG0003797	maker_Scaffold_484-snap-gene-0.42-mRNA-1 protein AED_0.05 eAED_0.05 QI_0|1|0.87|1|0.85|0.62|8|0|267	CRv4_Au5_s1_g2412_t1
OG0003798	maker_Scaffold_484-augustus-gene-0.34-mRNA-1 protein AED_0.16 eAED_0.17 QI_0|0.33|0|1|1|1|4|0|229	CRv4_Au5_s11_g2539_t1
OG0003799	maker_Scaffold_484-augustus-gene-0.40-mRNA-1 protein AED_0.10 eAED_0.10 QI_0|0.8|0.5|1|1|1|6|0|339	CRv4_Au5_s3_g10137_t1
OG0003800	genemark_Scaffold_1937-abinit-gene-0.10-mRNA-1 protein AED_0.32 eAED_0.32 QI_0|0.4|0.33|0.83|1|1|6|0|210	CRv4_Au5_s5_g11998_t1
OG0003801	maker_Scaffold_1937-augustus-gene-0.36-mRNA-1 protein AED_0.19 eAED_0.19 QI_0|1|0.5|1|1|0.75|4|0|163	CRv4_Au5_s2_g9422_t1
OG0003802	maker_Scaffold_1788-augustus-gene-0.22-mRNA-1 protein AED_0.15 eAED_0.15 QI_0|0.75|0.6|0.8|1|1|5|0|151	CRv4_Au5_s2_g8673_t1
OG0003803	maker_Scaffold_767-snap-gene-0.28-mRNA-1 protein AED_0.08 eAED_0.10 QI_0|0|0|1|0.5|0.66|3|0|589	CRv4_Au5_s7_g13858_t1
OG0003804	maker_Scaffold_767-snap-gene-0.30-mRNA-1 protein AED_0.15 eAED_0.15 QI_0|0.33|0.25|0.75|0.33|0.25|4|0|412	CRv4_Au5_s4_g11535_t1
OG0003805	maker_Scaffold_1521-snap-gene-0.26-mRNA-1 protein AED_0.23 eAED_0.24 QI_0|0|0|0.75|0.33|0.25|4|0|314	CRv4_Au5_s4_g11706_t1
OG0003806	genemark_Scaffold_350-abinit-gene-0.6-mRNA-1 protein AED_0.37 eAED_0.37 QI_0|0.2|0|0.5|1|1|6|0|201	CRv4_Au5_s12_g2952_t1
OG0003807	maker_Scaffold_1436-snap-gene-0.38-mRNA-1 protein AED_0.14 eAED_0.14 QI_0|1|0.83|1|1|1|6|0|447	CRv4_Au5_s3_g10729_t1
OG0003808	snap_masked_Scaffold_1436-abinit-gene-0.27-mRNA-1 protein AED_0.59 eAED_0.59 QI_0|-1|0|1|-1|1|1|0|103	CRv4_Au5_s16_g6316_t1
OG0003809	maker_Scaffold_1393-augustus-gene-0.43-mRNA-1 protein AED_0.08 eAED_0.08 QI_0|0.92|0.86|0.93|1|1|15|0|901	CRv4_Au5_s6_g13612_t1
OG0003810	genemark_Scaffold_1393-abinit-gene-0.12-mRNA-1 protein AED_0.19 eAED_0.19 QI_0|0.5|0.2|0.8|1|1|5|0|379	CRv4_Au5_s16_g6858_t1
OG0003811	maker_Scaffold_1393-snap-gene-0.51-mRNA-1 protein AED_0.06 eAED_0.06 QI_0|1|0|1|0.5|0.66|3|0|448	CRv4_Au5_s12_g4273_t1
OG0003812	genemark_Scaffold_1858-abinit-gene-0.6-mRNA-1 protein AED_0.07 eAED_0.10 QI_0|0.14|0|0.75|1|1|8|0|605	CRv4_Au5_s12_g4174_t1
OG0003813	genemark_Scaffold_1858-abinit-gene-0.8-mRNA-1 protein AED_0.11 eAED_0.11 QI_0|0.5|0.2|0.8|1|1|5|0|148	CRv4_Au5_s1_g1766_t1
OG0003814	genemark_Scaffold_1858-abinit-gene-0.7-mRNA-1 protein AED_0.15 eAED_0.16 QI_0|0.62|0.44|0.88|1|1|9|0|440	CRv4_Au5_s6_g13537_t1
OG0003815	maker_Scaffold_1858-augustus-gene-0.37-mRNA-1 protein AED_0.14 eAED_0.14 QI_0|1|0.88|1|1|1|9|0|375	CRv4_Au5_s6_g12520_t1
OG0003816	maker_Scaffold_257-augustus-gene-0.27-mRNA-1 protein AED_0.17 eAED_0.18 QI_1|1|0.85|1|0.83|0.85|7|0|328	CRv4_Au5_s17_g7177_t1
OG0003817	maker_Scaffold_1614-snap-gene-0.25-mRNA-1 protein AED_0.05 eAED_0.05 QI_0|0.83|0.57|0.85|0.83|0.85|7|0|355	CRv4_Au5_s1_g1089_t1
OG0003818	maker_Scaffold_1614-snap-gene-0.26-mRNA-1 protein AED_0.12 eAED_0.22 QI_0|0.6|0.54|0.90|0.8|0.63|11|0|591	CRv4_Au5_s7_g13684_t1
OG0003819	genemark_Scaffold_2248-abinit-gene-0.6-mRNA-1 protein AED_0.16 eAED_0.16 QI_0|0.70|0.55|0.88|1|1|18|0|616	CRv4_Au5_s17_g7020_t1
OG0003820	genemark_Scaffold_1511-abinit-gene-0.2-mRNA-1 protein AED_0.52 eAED_0.52 QI_0|0|0|0.09|1|1|22|0|623	CRv4_Au5_s10_g719_t1
OG0003821	maker_Scaffold_991-augustus-gene-0.33-mRNA-1 protein AED_0.10 eAED_0.10 QI_0|1|1|1|1|1|6|0|240	CRv4_Au5_s12_g3476_t1
OG0003822	maker_Scaffold_991-augustus-gene-0.32-mRNA-1 protein AED_0.25 eAED_0.25 QI_0|0.66|0.25|0.75|1|1|4|0|188	CRv4_Au5_s2_g9712_t1
OG0003823	maker_Scaffold_991-snap-gene-0.37-mRNA-1 protein AED_0.09 eAED_0.08 QI_0|0.8|0.5|0.83|0.6|0.5|6|0|480	CRv4_Au5_s17_g7419_t1
OG0003824	genemark_Scaffold_1403-abinit-gene-0.10-mRNA-1 protein AED_0.12 eAED_0.12 QI_0|0.5|0|1|1|1|3|0|190	CRv4_Au5_s13_g4326_t1
OG0003825	maker_Scaffold_1403-augustus-gene-0.40-mRNA-1 protein AED_0.04 eAED_0.04 QI_0|1|0.33|1|1|0.66|3|0|140	CRv4_Au5_s2_g8836_t1
OG0003826	maker_Scaffold_1403-augustus-gene-0.36-mRNA-1 protein AED_0.12 eAED_0.12 QI_0|0.83|0.71|1|0.83|0.85|7|0|429	CRv4_Au5_s16_g6714_t1
OG0003827	maker_Scaffold_1131-snap-gene-0.28-mRNA-1 protein AED_0.01 eAED_0.03 QI_0|1|0.5|1|1|1|4|0|336	CRv4_Au5_s2_g9598_t1
OG0003828	genemark_Scaffold_1131-abinit-gene-0.7-mRNA-1 protein AED_0.22 eAED_0.22 QI_0|0.33|0|0.5|1|1|4|0|148	CRv4_Au5_s9_g15207_t1
OG0003829	maker_Scaffold_402-augustus-gene-0.39-mRNA-1 protein AED_0.12 eAED_0.13 QI_0|1|0.6|1|0.75|0.8|5|0|346	CRv4_Au5_s10_g388_t1
OG0003830	maker_Scaffold_402-augustus-gene-0.40-mRNA-1 protein AED_0.17 eAED_0.18 QI_9|0.91|0.76|1|0.91|1|13|0|404	CRv4_Au5_s6_g13362_t1
OG0003831	maker_Scaffold_402-augustus-gene-0.41-mRNA-1 protein AED_0.15 eAED_0.15 QI_0|0.75|0.4|1|1|1|5|0|276	CRv4_Au5_s2_g9620_t1
OG0003832	maker_Scaffold_1814-augustus-gene-0.32-mRNA-1 protein AED_0.07 eAED_0.07 QI_0|1|0.33|1|1|1|3|0|265	CRv4_Au5_s17_g7641_t1
OG0003833	maker_Scaffold_1648-augustus-gene-0.30-mRNA-1 protein AED_0.12 eAED_0.12 QI_0|1|0.6|1|0.75|0.6|5|0|249	CRv4_Au5_s8_g15005_t1
OG0003834	maker_Scaffold_1648-augustus-gene-0.28-mRNA-1 protein AED_0.37 eAED_0.37 QI_0|0.15|0.07|0.35|1|1|14|0|769	CRv4_Au5_s12_g3546_t1
OG0003835	maker_Scaffold_1269-augustus-gene-0.32-mRNA-1 protein AED_0.20 eAED_0.20 QI_0|1|0.77|1|1|1|9|0|417	CRv4_Au5_s1_g2401_t1
OG0003836	maker_Scaffold_1269-augustus-gene-0.33-mRNA-1 protein AED_0.56 eAED_0.56 QI_0|0.14|0.12|0.37|1|0.87|8|0|437	CRv4_Au5_s7_g13818_t1
OG0003837	genemark_Scaffold_711-abinit-gene-0.7-mRNA-1 protein AED_0.15 eAED_0.15 QI_0|0.66|0.5|1|1|0.75|4|0|341	CRv4_Au5_s12_g2766_t1
OG0003838	maker_Scaffold_711-augustus-gene-0.22-mRNA-1 protein AED_0.15 eAED_0.21 QI_21|0.5|0.33|1|0.5|0.33|3|0|117	CRv4_Au5_s12_g3599_t1
OG0003839	maker_Scaffold_1404-augustus-gene-0.25-mRNA-1 protein AED_0.10 eAED_0.10 QI_0|0.66|0.42|0.85|1|0.85|7|0|396	CRv4_Au5_s12_g3048_t1
OG0003840	genemark_Scaffold_1404-abinit-gene-0.5-mRNA-1 protein AED_0.14 eAED_0.15 QI_0|0.75|0.55|1|1|1|9|0|596	CRv4_Au5_s17_g7144_t1
OG0003841	maker_Scaffold_538-augustus-gene-0.28-mRNA-1 protein AED_0.09 eAED_0.09 QI_155|0.75|0.8|1|0.75|0.8|5|0|233	CRv4_Au5_s7_g14268_t1
OG0003842	maker_Scaffold_538-augustus-gene-0.31-mRNA-1 protein AED_0.07 eAED_0.07 QI_0|1|0.71|1|1|1|7|0|340	CRv4_Au5_s17_g7292_t1
OG0003843	maker_Scaffold_538-snap-gene-0.35-mRNA-1 protein AED_0.05 eAED_0.14 QI_0|0.5|0.33|1|0.75|0.77|9|0|459	CRv4_Au5_s10_g462_t1
OG0003844	maker_Scaffold_2500-augustus-gene-0.12-mRNA-1 protein AED_0.17 eAED_0.22 QI_0|1|0.8|1|0|0|5|0|207	CRv4_Au5_s9_g15240_t1
OG0003845	maker_Scaffold_177-augustus-gene-0.17-mRNA-1 protein AED_0.09 eAED_0.10 QI_0|1|0.66|1|1|1|6|0|279	CRv4_Au5_s12_g3433_t1
OG0003846	maker_Scaffold_1097-snap-gene-0.14-mRNA-1 protein AED_0.04 eAED_0.05 QI_0|0.75|0.66|1|0.62|0.77|9|0|510	CRv4_Au5_s10_g267_t1
OG0003847	maker_Scaffold_1130-augustus-gene-0.26-mRNA-1 protein AED_0.14 eAED_0.14 QI_0|0.77|0.6|0.9|0.88|0.9|10|0|478	CRv4_Au5_s18_g8075_t1
OG0003848	maker_Scaffold_2052-augustus-gene-0.8-mRNA-1 protein AED_0.07 eAED_0.07 QI_0|1|0.75|1|1|1|4|0|168	CRv4_Au5_s7_g14131_t1
OG0003849	maker_Scaffold_1307-augustus-gene-0.9-mRNA-1 protein AED_0.12 eAED_0.13 QI_0|1|0.77|1|1|1|9|0|325	CRv4_Au5_s5_g12095_t1
OG0003850	augustus_masked_Scaffold_967-abinit-gene-0.1-mRNA-1 protein AED_0.09 eAED_0.09 QI_0|0.5|0|0.66|1|1|3|0|223	CRv4_Au5_s1_g2227_t1
OG0003851	genemark_Scaffold_967-abinit-gene-0.3-mRNA-1 protein AED_0.12 eAED_0.13 QI_0|0.66|0.25|1|1|1|4|0|201	CRv4_Au5_s2_g9520_t1
OG0003852	maker_Scaffold_967-augustus-gene-0.20-mRNA-1 protein AED_0.04 eAED_0.04 QI_0|0.66|0.5|1|0.66|0.5|4|0|168	CRv4_Au5_s12_g4062_t1
OG0003853	maker_Scaffold_1986-augustus-gene-0.18-mRNA-1 protein AED_0.05 eAED_0.06 QI_0|1|0.5|1|1|1|2|0|118	CRv4_Au5_s12_g4188_t1
OG0003854	maker_Scaffold_1986-augustus-gene-0.17-mRNA-1 protein AED_0.25 eAED_0.25 QI_0|0.66|0.25|0.75|1|1|4|0|183	CRv4_Au5_s2_g8977_t1
OG0003855	maker_Scaffold_1986-augustus-gene-0.19-mRNA-1 protein AED_0.00 eAED_0.00 QI_0|1|1|1|1|1|2|0|133	CRv4_Au5_s7_g13867_t1
OG0003856	maker_Scaffold_197-snap-gene-0.14-mRNA-1 protein AED_0.10 eAED_0.10 QI_0|0.87|0.66|1|0.87|0.77|9|166|412	CRv4_Au5_s19_g8084_t1
OG0003857	maker_Scaffold_432-augustus-gene-0.14-mRNA-1 protein AED_0.33 eAED_0.34 QI_0|0|0.33|1|0|0|3|0|151	CRv4_Au5_s16_g6321_t1
OG0003858	augustus_masked_Scaffold_2405-abinit-gene-0.0-mRNA-1 protein AED_0.19 eAED_0.19 QI_0|0.5|0|0.66|1|1|3|0|112	CRv4_Au5_s16_g6601_t1
OG0003859	maker_Scaffold_2135-augustus-gene-0.19-mRNA-1 protein AED_0.33 eAED_0.33 QI_0|0|0|0.42|1|1|14|0|481	CRv4_Au5_s69_g13672_t1
OG0003860	maker_Scaffold_1135-augustus-gene-0.18-mRNA-1 protein AED_0.18 eAED_0.18 QI_0|1|0.6|1|1|1|5|0|279	CRv4_Au5_s10_g228_t1
OG0003861	maker_Scaffold_1649-augustus-gene-0.16-mRNA-1 protein AED_0.05 eAED_0.05 QI_58|1|1|1|1|1|5|145|207	CRv4_Au5_s6_g13635_t1
OG0003862	maker_Scaffold_1649-augustus-gene-0.17-mRNA-1 protein AED_0.20 eAED_0.24 QI_20|1|0.5|1|1|0.5|2|0|122	CRv4_Au5_s3_g10126_t1
OG0003863	maker_Scaffold_1649-augustus-gene-0.18-mRNA-1 protein AED_0.08 eAED_0.08 QI_0|1|0.83|1|1|1|6|0|245	CRv4_Au5_s1_g1297_t1
OG0003864	maker_Scaffold_1983-augustus-gene-0.17-mRNA-1 protein AED_0.26 eAED_0.26 QI_0|0.25|0|0.4|1|1|5|0|203	CRv4_Au5_s5_g12156_t1
OG0003865	augustus_masked_Scaffold_2468-abinit-gene-0.1-mRNA-1 protein AED_0.23 eAED_0.23 QI_0|0|0|1|1|1|2|0|176	CRv4_Au5_s17_g7291_t1
OG0003866	maker_Scaffold_297-snap-gene-0.20-mRNA-1 protein AED_0.12 eAED_0.12 QI_0|1|0.90|1|1|0.90|11|0|408	CRv4_Au5_s2_g8498_t1
OG0003867	genemark_Scaffold_297-abinit-gene-0.1-mRNA-1 protein AED_0.33 eAED_0.33 QI_0|0.25|0|0.4|1|1|5|0|129	CRv4_Au5_s9_g15416_t1
OG0003868	maker_Scaffold_2665-augustus-gene-0.24-mRNA-1 protein AED_0.09 eAED_0.09 QI_0|0.87|0.88|0.88|0.87|0.77|9|0|659	CRv4_Au5_s12_g3814_t1
OG0003869	maker_Scaffold_1349-snap-gene-0.14-mRNA-1 protein AED_0.19 eAED_0.19 QI_0|0.5|0.28|0.85|0.5|0.28|7|0|541	CRv4_Au5_s6_g12641_t1
OG0003870	maker_Scaffold_429-snap-gene-0.13-mRNA-1 protein AED_0.13 eAED_0.13 QI_0|0.6|0.33|0.83|1|1|6|0|588	CRv4_Au5_s4_g11848_t1
OG0003871	genemark_Scaffold_1036-abinit-gene-0.2-mRNA-1 protein AED_0.18 eAED_0.18 QI_0|0.71|0.37|0.87|1|1|8|0|393	CRv4_Au5_s17_g7558_t1
OG0003872	maker_Scaffold_1233-augustus-gene-0.11-mRNA-1 protein AED_0.06 eAED_0.07 QI_0|0.75|0.4|1|1|1|5|0|439	CRv4_Au5_s12_g3702_t1
OG0003873	augustus_masked_Scaffold_1233-abinit-gene-0.0-mRNA-1 protein AED_0.11 eAED_0.11 QI_0|1|0.8|1|1|1|5|0|284	CRv4_Au5_s16_g6888_t1
OG0003874	genemark_Scaffold_915-abinit-gene-0.1-mRNA-1 protein AED_0.16 eAED_0.17 QI_0|0.77|0.8|1|1|0.8|10|0|732	CRv4_Au5_s12_g2922_t1
OG0003875	maker_Scaffold_607-snap-gene-0.26-mRNA-1 protein AED_0.13 eAED_0.14 QI_0|0.75|0.4|1|0.75|0.6|5|0|369	CRv4_Au5_s13_g4429_t1
OG0003876	genemark_Scaffold_607-abinit-gene-0.4-mRNA-1 protein AED_0.17 eAED_0.17 QI_0|0.5|0|1|1|1|3|0|311	CRv4_Au5_s4_g11660_t1
OG0003877	maker_Scaffold_2097-snap-gene-0.17-mRNA-1 protein AED_0.02 eAED_0.02 QI_0|1|0.77|1|0.62|0.77|9|0|553	CRv4_Au5_s9_g15482_t1
OG0003878	genemark_Scaffold_252-abinit-gene-0.4-mRNA-1 protein AED_0.17 eAED_0.17 QI_0|0.6|0.45|0.90|1|1|11|0|569	CRv4_Au5_s1_g2355_t1
OG0003879	maker_Scaffold_252-augustus-gene-0.17-mRNA-1 protein AED_0.11 eAED_0.11 QI_15|0.71|0.75|1|1|1|8|0|378	CRv4_Au5_s6_g13428_t1
